"VMXC","VMX4","VMXM","VMXF","trial","RMSE_CH4"
0.0125,0.0375,0.930661080061469,0.304471741338871,"000119",0.2783
0.0125,0.0375,1.12959607981053,0.270409697882262,"000120",0.2756
1.25,3.75,0.388820858363056,0.281213830847432,"000121",0.2734
0.0235943682375824,3.75,0.045113243351051,0.392068479842718,"000122",0.3088
0.0125,3.75,0.726473733791596,0.299025889479831,"000123",0.2812
1.25,2.29587531607346,0.34381994152753,0.288643821735765,"000124",0.2688
1.0320482317609,0.0375,0.765387525704362,0.318231367986589,"000125",0.2794
0.825581029112081,0.0375,0.381746821238013,0.32518265230019,"000126",0.2758
1.25,0.0375,0.358223157654102,0.312377039326391,"000127",0.2723
1.25,0.0375,1.25,0.302777865986693,"000128",0.2646
0.953858156371695,3.75,0.395669013978526,0.279645630829589,"000129",0.2734
0.30244092750732,3.75,1.01672956567806,0.315400310855699,"000130",0.2803
1.17655520277501,3.75,0.452386351472357,0.25861345198106,"000131",0.286
0.538757484246315,0.0375,1.25,0.302025596160141,"000132",0.2663
0.528340511602794,0.0375,0.782100497250772,0.340221909342447,"000133",0.2795
0.436016299906987,0.0375,1.1308860270957,0.300751754069069,"000134",0.2626
0.901331595604854,3.75,0.497104102064692,0.269007518270977,"000135",0.2819
0.870663311712985,0.0375,0.401686040442595,0.334015460399943,"000136",0.2779
0.739911381767448,3.75,0.431400235483984,0.278236985714055,"000137",0.2756
0.684859905956328,1.31015794700339,0.700188847239421,0.337427553644556,"000138",0.2819
1.00169046426971,0.884814170794593,0.620805647519983,0.334633482284991,"000139",0.2818
0.284315587083677,2.76923977533983,0.84589603438526,0.313166022020102,"000140",0.2716
0.253555498813882,3.75,0.776608238948278,0.311557584005945,"000141",0.2697
0.40696674433595,3.15780055346811,0.803771768817145,0.305194988476953,"000142",0.2705
0.150128356985676,3.75,0.668400027296227,0.318831090688958,"000143",0.278
0.439646958721927,3.51126876476795,1.25,0.331922652495753,"000144",0.2805
0.0125,2.12715075413728,0.865854621021107,0.314374789675016,"000145",0.2825
0.16180225078838,0.0375,1.13391741198164,0.306217820279489,"000146",0.2686
0.0125,1.38760665628143,0.0125,0.430559389551218,"000147",0.2892
0.0125,0.0375,0.727014025510809,0.331401149405535,"000148",0.285
0.0125,0.0375,1.25,0.302350778029543,"000149",0.2803
