"rubcarb","rubox","shortalb","paralb","rootpor","leafon","leaffoff","QNTM","trial","RMSE_CO2"
36.4950445187181,0.223914654568706,0.238192910675214,0.0608154853883335,0.06479423934505,120,793.509271719201,0.0860756563925239,"000126",9999
40.037316741279,0.213927970198887,0.242482421337843,0.0833328171671606,0.0628214106152542,121.854541325097,794.545588829153,0.124536028355663,"000127",46416.369
37.9669102909878,0.247140747125514,0.200478274921301,0.053373559097472,0.09,123.673618295563,792.962168328604,0.159932575805825,"000128",9999
47.6399729984023,0.20393718483213,0.238467470126017,0.0854914678698868,0.062548798623919,122.08815073284,794.84224326589,0.0895186897341734,"000129",4.263
47.3508451538507,0.236146541770607,0.232246594801664,0.1,0.0623219792958664,122.596146767344,795,0.102297557366326,"000130",4.4207
35.5942073404764,0.29172811155473,0.215978835175327,0.0953013466086835,0.0720379409412653,124.53989390822,790,0.117698516556023,"000131",5000.413
49.383913522849,0.241714394255191,0.243413882942726,0.0925825398551503,0.059530072065435,122.399332603968,794.749853658337,0.0881338515907098,"000132",4.2605
41.5332323340856,0.288387822252885,0.201477387042631,0.0888214638620528,0.0846573602056831,124.362285534145,790,0.149606585725303,"000133",9999
48.3818697576245,0.20721058855691,0.218069991489023,0.0528279500073001,0.0645627110203054,121.786642541961,793.046662675955,0.0811389942483429,"000134",4.2051
47.2874740026388,0.3,0.2,0.0833496847917992,0.07947307007866,123.137495772618,790,0.2,"000135",9999
34.3099255750944,0.2,0.249044555022458,0.05,0.0437159915491368,120.854328970555,795,0.19980282635348,"000136",9.189
42.5452122809725,0.237055149084819,0.206420603181064,0.0591075127308548,0.09,120.784797323727,794.06125902667,0.118178796187703,"000137",244867814128.253
35.7912388373976,0.261892584574025,0.204197814384559,0.0995033706910054,0.0848864278845428,125,790,0.0783747617298848,"000138",4.0149
35.1798092650679,0.242376326900761,0.22666474587798,0.0805312307958487,0.0867957282326196,123.024437460793,793.681938488983,0.0837173362453906,"000139",3.9027
30,0.263281919450197,0.247760622159121,0.0851946888395939,0.056597912575013,120.514473177276,792.304336217062,0.131712722592707,"000140",5.104
